id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedroom,bed,bath,is_studio,type
292877,1516002,Maria Agustina,,Palermo,-34.58956,-58.42481,Private room,3322,10,12,2023-06-13,0.09,6,217,1,,4.73,1,1,2.5,False,Rental unit 
294439,1381697,Silvina,,Recoleta,-34.58902,-58.39114,Entire home/apt,10190,180,40,2018-06-27,0.29,12,364,0,,4.85,1,2,1,False,Rental unit 
298002,1538637,Ilana,,Palermo,-34.5860595703125,-58.424095153808594,Entire home/apt,23828,2,46,2023-02-21,0.33,8,270,4,,4.74,1,1,1,False,Rental unit 
298494,1538637,Ilana,,Palermo,-34.5860595703125,-58.424095153808594,Entire home/apt,19697,2,41,2023-04-09,0.29,8,291,4,,4.88,1,1,1,False,Rental unit 
299360,1409800,Mariano,,Palermo,-34.59363,-58.41472,Entire home/apt,40762,1,10,2015-05-16,0.07,94,178,0,,4.67,2,3,1.5,False,Rental unit 
301727,1554264,Recepcionistas,,Monserrat,-34.61061,-58.38073,Entire home/apt,6624,1,111,2023-06-27,1.23,3,352,43,,4.50,2,3,1,False,Serviced apartment 
302722,1558866,Vero,,Palermo,-34.58055,-58.40682,Entire home/apt,16559,3,17,2022-04-17,0.12,1,358,0,,4.62,1,3,1,True,Rental unit 
305216,1011896,Natalia,,Palermo,-34.5783,-58.4295,Entire home/apt,86325,1,66,2023-05-21,0.61,11,334,11,,4.48,7,15,4.5,False,Home 
306194,737924,Gabriel,,Palermo,-34.58784,-58.41107,Entire home/apt,19163,7,18,2023-04-14,0.14,2,98,1,,4.88,2,2,1,False,Rental unit 
307695,500210,Luciano,,Balvanera,-34.60141,-58.40059,Private room,6692,2,4,2018-11-24,0.03,4,365,0,,4.67,2,4,1,False,Rental unit 
307696,500210,Luciano,,Balvanera,-34.60341,-58.40237,Private room,4331,2,6,2022-11-20,0.07,4,365,3,,4.67,1,3,1,False,Rental unit 
308319,1388769,Juan Y Josefina,,Balvanera,-34.6177,-58.40072,Private room,3821,5,39,2018-08-04,0.29,6,201,0,,4.66,6,6,3,False,Home 
308320,1388769,Juan Y Josefina,,San Cristobal,-34.61887,-58.39995,Private room,3821,5,21,2019-07-27,0.15,6,201,0,,4.89,6,6,3,False,Home 
309428,1454415,Ura,,Constitucion,-34.61834,-58.37902,Entire home/apt,9965,6,117,2023-05-05,0.91,1,358,9,,4.73,1,1,1.5,False,Rental unit 
315790,1621752,Luba,,Palermo,-34.59087,-58.4227,Private room,6624,2,89,2023-03-15,0.65,4,307,18,,4.80,1,1,1.5,False,Rental unit 
316228,3771282,Max,,Palermo,-34.57744,-58.43702,Entire home/apt,27073,3,23,2023-04-20,0.25,34,357,10,,4.91,1,1,1.5,False,Rental unit 
316251,559463,Martin,,Villa Crespo,-34.59403,-58.43114,Entire home/apt,8830,10,33,2023-04-15,0.26,4,296,9,,4.44,1,2,1.5,False,Rental unit 
317484,1621752,Luba,,Palermo,-34.58992,-58.42236,Private room,4855,2,172,2023-05-28,1.25,4,318,13,,4.71,1,1,1.5,False,Rental unit 
317486,1621752,Luba,,Palermo,-34.59077,-58.42133,Private room,4840,2,215,2023-06-18,1.57,4,323,42,,4.77,1,1,1.5,False,Rental unit 
317509,1624246,Sandra,,Villa Urquiza,-34.57943,-58.48487,Private room,11498,1,3,2014-01-01,0.03,2,0,0,,5.0,1,2,2,False,Home 
317759,1569462,Eleonora,,Balvanera,-34.60989,-58.40239,Entire home/apt,6134,5,74,2023-01-01,0.58,3,363,5,,4.35,1,1,1,False,Rental unit 
322509,1333525,Mar,,Palermo,-34.57807,-58.43564,Entire home/apt,12520,3,134,2022-07-24,0.97,4,0,2,,4.76,1,1,1,True,Rental unit 
323488,1655817,Silvia,,Palermo,-34.5872,-58.42973,Entire home/apt,15286,2,54,2023-06-14,0.45,1,365,12,,4.77,1,,1,False,Rental unit 
323708,1621752,Luba,,Palermo,-34.59082,-58.42145,Private room,8917,2,16,2023-03-20,0.13,4,307,4,,4.87,3,2,1.5,False,Rental unit 
325631,576398,Florencia,,Recoleta,-34.59255,-58.4106,Entire home/apt,11464,2,362,2023-06-09,2.62,2,90,13,,4.91,1,1,1,False,Loft 
327888,1675731,Alejandra,,San Telmo,-34.61963,-58.37212,Entire home/apt,15526,2,319,2023-06-26,2.5,1,156,33,,4.89,1,1,1,False,Rental unit 
331371,1689718,Francesca,,Villa Crespo,-34.59321,-58.44315,Entire home/apt,6879,6,39,2023-03-01,0.28,1,320,12,,4.59,1,1,1,False,Loft 
333282,1698050,Laura,,San Nicolas,-34.59927,-58.37867,Private room,8943,2,37,2023-06-21,0.27,2,335,12,,4.89,1,2,1,False,Rental unit 
333497,1699029,Juan Manuel,,Balvanera,-34.60847,-58.396,Private room,15330,2,0,,,1,0,0,,,1,1,0,False,Rental unit 
337301,805950,Isabel,,Balvanera,-34.60334,-58.39398,Entire home/apt,14249,3,57,2020-03-02,0.42,7,3,0,,4.37,2,3,1,False,Condo 
337896,1716990,Ramsey,,Villa Crespo,-34.59277,-58.43361,Private room,4331,6,12,2022-11-26,0.09,1,273,4,,4.20,1,1,0,False,Rental unit 
338066,1717334,Paola,,Coghlan,-34.56329,-58.47625,Entire home/apt,12883,2,100,2023-06-12,0.73,1,315,20,,4.95,2,4,1,False,Rental unit 
338631,1714257,Martin,,Recoleta,-34.59054,-58.40984,Entire home/apt,7169,7,176,2023-05-20,1.29,5,335,8,,4.79,1,1,1,False,Rental unit 
338678,50665721,Shan,,Recoleta,-34.58844,-58.4026,Entire home/apt,7410,7,151,2023-04-21,1.1,13,341,5,,4.73,2,1,1,False,Rental unit 
338752,50665721,Shan,,Retiro,-34.59737,-58.37387,Entire home/apt,5621,7,124,2023-06-07,0.91,13,6,16,,4.59,1,2,1.5,False,Rental unit 
340938,1729925,Luciana,,Boca,-34.63958,-58.36423,Private room,25551,1,0,,,1,0,0,,,1,1,,False,Rental unit 
342401,1737635,Rogelio,,Balvanera,-34.5985,-58.40579,Private room,3312,1,44,2019-12-09,0.33,1,240,0,,4.84,1,1,1,False,Rental unit 
348635,805950,Isabel,,Palermo,-34.57867,-58.42826,Entire home/apt,12520,3,47,2022-09-22,0.34,7,9,1,,4.64,1,3,1,False,Condo 
349688,853184,Juan,,Palermo,-34.58735,-58.42186,Entire home/apt,11498,20,199,2023-04-20,1.44,3,148,6,,4.89,1,1,1,False,Rental unit 
358631,444416,Claudia,,Palermo,-34.59465,-58.42039,Entire home/apt,5095,3,46,2023-04-16,0.34,25,212,12,,4.59,1,2,1,False,Rental unit 
358640,444416,Claudia,,Palermo,-34.59538,-58.42039,Entire home/apt,5605,3,19,2023-05-13,0.14,25,247,3,,4.78,1,2,1,False,Rental unit 
362403,1590487,Eduardo,,Palermo,-34.58689,-58.42543,Entire home/apt,12775,2,227,2023-05-27,1.67,1,316,16,,4.89,2,5,1,False,Rental unit 
362556,407702,Ruy,,Monserrat,-34.61554,-58.38486,Entire home/apt,12738,2,146,2023-03-26,1.06,2,282,1,,4.79,1,2,1,False,Rental unit 
365674,1846400,Pablo,,Colegiales,-34.57455,-58.45076,Entire home/apt,7921,30,0,,,1,0,0,,,1,1,1,False,Rental unit 
369935,1864747,Irina,,Almagro,-34.61095,-58.42192,Private room,2548,2,26,2017-12-28,0.19,23,194,0,,4.68,8,15,6,False,Home 
369961,1864747,Irina,,Almagro,-34.61095,-58.42192,Private room,2548,2,74,2020-02-19,0.54,23,150,0,,4.67,8,15,6,False,Home 
370013,1985312,Natalí,,San Nicolas,-34.60475,-58.37574,Entire home/apt,8917,7,529,2023-04-09,4.1,2,353,16,,4.57,1,4,1,False,Serviced apartment 
371898,1794617,Manu,,San Cristobal,-34.62208,-58.39676,Entire home/apt,11209,90,10,2023-05-07,0.17,1,270,1,,4.40,1,1,1.5,False,Rental unit 
372072,444416,Claudia,,Palermo,-34.59645,-58.42064,Entire home/apt,5095,3,37,2023-05-16,0.27,25,198,9,,4.47,1,2,1,False,Rental unit 
372073,444416,Claudia,,Palermo,-34.59461,-58.42245,Entire home/apt,5095,3,21,2022-07-16,0.16,25,88,1,,4.58,1,1,1,False,Rental unit 
372075,444416,Claudia,,Palermo,-34.59602,-58.42023,Entire home/apt,5095,3,60,2023-04-26,0.44,25,249,7,,4.53,1,2,1,False,Rental unit 
372085,444416,Claudia,,Palermo,-34.59483,-58.42052,Entire home/apt,5095,3,30,2023-03-31,0.22,25,260,4,,4.71,1,2,1,False,Rental unit 
372086,444416,Claudia,,Palermo,-34.59681,-58.42248,Entire home/apt,5095,3,71,2023-05-14,0.52,25,194,13,,4.63,1,2,1,False,Rental unit 
379826,444416,Claudia,,Palermo,-34.59465,-58.42206,Entire home/apt,5605,3,16,2023-04-30,0.12,25,273,3,,4.82,1,2,1,False,Rental unit 
379839,444416,Claudia,,Palermo,-34.59679,-58.42035,Entire home/apt,5095,3,33,2023-04-27,0.26,25,174,11,,4.63,1,2,1,False,Rental unit 
380943,1910856,Gimena,,Almagro,-34.62063,-58.41608,Entire home/apt,5877,2,94,2021-10-11,0.69,1,0,0,,4.82,1,2,1,False,Rental unit 
380989,1911004,Ernesto,,San Nicolas,-34.60799,-58.37945,Entire home/apt,10955,1,36,2023-06-19,0.27,1,288,10,,4.71,1,1,1,False,Rental unit 
383026,906277,Magdalena,,San Telmo,-34.62148,-58.37053,Private room,5110,2,91,2023-06-26,0.67,5,339,18,,4.66,1,1,1,False,Condo 
388089,444416,Claudia,,Almagro,-34.5992,-58.42091,Entire home/apt,5095,3,45,2023-05-18,0.33,25,172,8,,4.49,1,2,1,False,Rental unit 
389270,444416,Claudia,,Palermo,-34.59494,-58.42095,Entire home/apt,5095,3,35,2023-06-15,0.26,25,246,10,,4.61,1,2,1,False,Rental unit 
394376,91936,Nicolas,,Balvanera,-34.60889,-58.39482,Entire home/apt,7643,4,37,2023-06-09,0.3,8,336,10,,4.43,2,2,1,False,Rental unit 
394407,91936,Nicolas,,San Nicolas,-34.60865,-58.38753,Entire home/apt,33581,4,192,2023-06-14,1.46,8,271,34,,4.80,3,3,2,False,Rental unit 
396509,1443812,Luciana,,Puerto Madero,-34.61254,-58.36241,Entire home/apt,25950,1,115,2023-06-20,1.12,2,227,56,,4.86,1,1,1,False,Rental unit 
398267,50665721,Shan,,Palermo,-34.58437,-58.41137,Entire home/apt,7388,7,120,2023-02-26,0.9,13,319,6,,4.63,1,1,1,False,Loft 
404935,2017830,Barbara,,Palermo,-34.58618,-58.42449,Entire home/apt,15305,2,189,2023-06-12,1.39,39,353,10,,4.61,1,3,1,False,Rental unit 
410119,1967648,Nigel,,Recoleta,-34.58916,-58.38872,Entire home/apt,50952,5,9,2023-04-10,0.08,1,234,4,,5.0,2,3,2.5,False,Rental unit 
413228,2055785,Dolores & Camila,,Palermo,-34.58315,-58.43386,Entire home/apt,9709,14,51,2023-03-19,0.37,2,265,9,,4.79,1,1,1,False,Rental unit 
413349,555693,Vittoria,,Balvanera,-34.60362,-58.39604,Entire home/apt,114642,1,28,2023-05-05,0.22,2,356,6,,4.33,7,12,5,False,Rental unit 
413662,1985312,Natalí,,Monserrat,-34.61123,-58.38373,Entire home/apt,6114,7,461,2023-04-12,3.49,2,355,5,,4.47,1,1,1,False,Condo 
414655,2062185,Judith Y Laura,,San Nicolas,-34.59952,-58.37268,Entire home/apt,9426,4,141,2023-05-27,1.04,1,248,4,,4.52,2,3,1,False,Rental unit 
415298,1399393,Philippe,,Monserrat,-34.61481,-58.37701,Entire home/apt,21290,2,126,2023-05-01,0.99,1,124,19,,4.76,2,3,2,False,Rental unit 
415985,2068724,Mauro,,Palermo,-34.58164,-58.42526,Entire home/apt,10987,30,17,2023-03-04,0.12,3,0,1,,4.67,1,2,1,True,Rental unit 
427283,3771282,Max,,Palermo,-34.57907,-58.43848,Entire home/apt,29741,3,37,2023-05-15,0.29,34,347,10,,4.76,2,4,2.5,False,Rental unit 
433742,2155403,Adriana,,Retiro,-34.59471,-58.37704,Entire home/apt,5471,9,116,2023-05-30,1.03,5,347,11,,4.34,1,2,1,False,Loft 
435818,2164622,Mariano,,Recoleta,-34.58518,-58.40734,Entire home/apt,9717,3,43,2023-03-18,0.47,2,18,2,,4.56,2,3,1,False,Rental unit 
438557,112294,Hernan,,Recoleta,-34.597,-58.41411,Entire home/apt,6479,4,28,2023-05-18,0.21,2,120,11,,4.89,1,2,1,False,Rental unit 
438798,233651,Cameron,,Palermo,-34.5841,-58.42353,Entire home/apt,30661,5,120,2020-03-11,0.9,6,180,0,,4.64,2,3,1.5,False,Condo 
447786,974945,Alejandro,,Chacarita,-34.59156,-58.44608,Entire home/apt,636899,4,10,2019-06-03,0.08,5,365,0,,3.89,1,1,1,True,Rental unit 
448784,2228447,Sebastian,,Recoleta,-34.5941,-58.39278,Entire home/apt,8943,3,31,2023-05-11,0.29,1,360,7,,4.83,1,2,1,False,Rental unit 
454470,1922143,Nicolas,,Palermo,-34.57532,-58.438,Entire home/apt,12264,7,1,2012-06-17,0.01,1,0,0,,,1,1,1,False,Rental unit 
454857,2258709,Lulicatalina,,Palermo,-34.58293914794922,-58.43593597412109,Entire home/apt,13542,10,25,2023-05-22,0.19,3,281,7,,5.0,1,1,1,False,Condo 
455717,1653462,Andrea Alicia,,Palermo,-34.58877,-58.41211,Entire home/apt,7300,3,50,2023-05-03,0.38,5,168,2,,4.54,1,1,1,False,Rental unit 
456640,2270625,Gina,,Recoleta,-34.5879,-58.39692,Private room,6200,1,192,2023-04-11,1.44,3,364,23,,4.54,1,1,1.5,False,Bed and breakfast 
456644,2270625,Gina,,Recoleta,-34.58774,-58.39515,Private room,6900,1,143,2023-04-09,1.09,3,365,22,,4.57,1,1,1.5,False,Rental unit 
458013,2276368,Uwe,,Recoleta,-34.58599,-58.39862,Entire home/apt,7643,3,84,2023-06-09,0.64,1,339,15,,4.82,1,1,1,True,Rental unit 
465626,2313034,Carolina,,Constitucion,-34.61793,-58.38122,Entire home/apt,9220,90,0,,,1,154,0,,,3,6,2,False,Home 
466357,2316004,Maximiliano,,Recoleta,-34.59428,-58.39879,Entire home/apt,10586,2,170,2023-06-19,1.32,3,302,37,,4.92,1,2,1,False,Condo 
466574,1409800,Mariano,,Palermo,-34.59063,-58.42394,Entire home/apt,15286,1,47,2020-12-31,0.37,94,362,0,,4.83,1,1,1,False,Rental unit 
466736,161327,Mariano,,Palermo,-34.57874,-58.4397,Entire home/apt,11023,14,88,2023-06-13,0.67,16,270,21,,4.91,1,1,1.5,False,Loft 
472446,2316004,Maximiliano,,Recoleta,-34.59106,-58.39071,Entire home/apt,9281,2,134,2023-06-20,1.01,3,328,33,,4.92,1,1,1,False,Condo 
476044,2359849,Augusto,,Palermo,-34.58718,-58.4312,Entire home/apt,53864,2,189,2023-06-19,1.42,1,168,40,RL-2021-11150270- -DGDTU,4.86,4,8,4,False,Home 
481351,2383699,Elisa,,Palermo,-34.58832,-58.4126,Entire home/apt,10220,1,276,2023-05-23,2.06,4,355,19,,4.77,2,2,1,False,Rental unit 
487707,2413256,Fernando,,Boca,-34.63255,-58.35777,Entire home/apt,8365,5,11,2022-11-07,0.11,1,364,3,,4.64,2,1,1,False,Rental unit 
488363,2416473,Liliana,,Balvanera,-34.60469,-58.4057,Entire home/apt,10476,60,0,,,2,0,0,,,3,4,1.5,False,Rental unit 
489848,2422234,Angela Lucia Maria,,Constitucion,-34.61977767944336,-58.38144302368164,Entire home/apt,89683,4,177,2023-06-25,1.36,1,276,14,,4.89,6,8,6,False,Villa 
495595,2447848,Hector,,Constitucion,-34.62071,-58.38908,Shared room,8102,3,5,2018-01-09,0.04,1,0,0,,4.50,1,1,1,False,Rental unit 
499212,2463769,Ebbe,,San Telmo,-34.62112,-58.3766,Entire home/apt,27339,8,91,2023-06-22,0.72,1,164,14,,4.71,3,4,2.5,False,Rental unit 
499436,2464727,Nacho,,Recoleta,-34.59842,-58.38915,Entire home/apt,8917,3,38,2016-12-19,0.29,1,365,0,,4.74,1,1,1,False,Rental unit 
499565,352420,Daniela,,Palermo,-34.57975,-58.43984,Entire home/apt,13578,10,58,2023-06-12,0.75,2,161,19,,4.97,1,1,1.5,False,Rental unit 
499705,2466149,Andrea Marina,,Palermo,-34.58115,-58.43388,Entire home/apt,22048,3,40,2023-01-03,0.35,1,325,3,,4.88,1,1,1,False,Rental unit 
503974,2485446,Robert,,Palermo,-34.58951,-58.41239,Entire home/apt,28106,7,18,2023-01-18,0.14,4,127,5,,4.94,2,3,2,False,Rental unit 
504078,2483332,Nicolás,,Palermo,-34.57925,-58.43292,Entire home/apt,51101,4,0,,,1,0,0,,,2,2,2,False,Loft 
504162,2486039,Daniel,,Caballito,-34.61072,-58.43191,Shared room,2548,3,11,2023-03-12,0.17,1,180,10,,4.73,1,4,1,False,Guest suite 
518190,2551029,Gabi Alquiler,,Palermo,-34.57976,-58.43231,Entire home/apt,11176,6,44,2023-05-31,0.36,1,302,10,,4.47,2,2,1,False,Rental unit 
521070,2563230,Jaquelin,,Villa Crespo,-34.59939,-58.44194,Private room,17885,5,0,,,1,0,0,,,1,1,1,False,Rental unit 
521338,2485446,Robert,,Recoleta,-34.58838,-58.38925,Entire home/apt,63690,7,7,2022-09-25,0.06,4,73,3,,4.83,3,3,3.5,False,Rental unit 
521783,2034113,Cee Jay,,Constitucion,-34.61954,-58.38417,Private room,9053,2,149,2023-06-03,1.13,4,89,10,,4.57,1,1,1,False,Home 
522119,2354201,Tomas,,Palermo,-34.58083,-58.41487,Private room,8626,200,23,2018-04-12,0.18,5,87,0,,4.74,1,1,1.5,False,Rental unit 
530417,2605024,Monica,,Villa Luro,-34.6422,-58.49973,Private room,5110,1,0,,,1,365,0,,,1,1,1,False,Home 
536467,1516002,Maria Agustina,,Palermo,-34.59152,-58.42356,Private room,4076,10,19,2023-02-01,0.15,6,164,1,,4.79,1,1,2,False,Rental unit 
540580,2383699,Elisa,,Retiro,-34.59628,-58.3853,Entire home/apt,13797,2,158,2023-04-08,1.22,4,248,4,,4.89,1,4,1,False,Rental unit 
541925,2664375,Luz,,Recoleta,-34.58882,-58.38854,Private room,4000,4,2,2018-08-25,0.03,2,89,0,,,2,1,1,False,Rental unit 
542065,2665401,Claudia,,Villa Crespo,-34.59828,-58.42813,Entire home/apt,8152,6,28,2020-01-07,0.21,1,85,0,,4.79,1,1,1,False,Rental unit 
543660,2672680,Eduardo,,Retiro,-34.59781,-58.37942,Entire home/apt,17630,3,22,2022-11-14,0.17,1,277,4,,4.63,1,3,1,False,Rental unit 
553921,2721868,Liliana,,Recoleta,-34.58805,-58.39601,Entire home/apt,10220,3,53,2023-04-08,0.4,1,254,7,,4.69,1,2,1,False,Rental unit 
554185,2724390,Gustavo,,San Nicolas,-34.59924,-58.37681,Entire home/apt,13286,4,26,2022-08-29,0.19,3,0,1,,4.96,1,2,1,False,Rental unit 
556912,2764302,Marta,,Boca,-34.64628,-58.36572,Private room,10220,7,0,,,1,0,0,,,1,1,1.5,False,Rental unit 
561934,2763233,Eduardo,,Villa Devoto,-34.60549,-58.52316,Entire home/apt,6369,3,7,2022-11-08,0.11,3,180,2,,5.0,1,3,1,False,Camper/RV 
564422,2775530,Ximena,,Palermo,-34.59433,-58.42617,Entire home/apt,9735,7,52,2022-12-13,0.43,1,365,1,,4.60,1,1,1,False,Rental unit 
568709,2798538,Florencia,,Palermo,-34.57823,-58.40209,Entire home/apt,25551,20,0,,,1,0,0,,,2,1,1.5,False,Loft 
568747,444416,Claudia,,Palermo,-34.59507,-58.42044,Entire home/apt,5095,3,37,2023-06-08,0.28,25,211,12,,4.76,1,2,1.5,False,Rental unit 
568824,1543565,Real Stage,,Palermo,-34.57834,-58.40827,Entire home/apt,33119,3,20,2023-04-09,1.08,1,362,15,,4.90,3,3,1.5,False,Rental unit 
574032,2014830,Pablo,,Palermo,-34.57834,-58.41265,Entire home/apt,25551,4,0,,,1,0,0,,,1,1,,False,Rental unit 
577995,2821710,Lucia,,Nuñez,-34.55106,-58.46538,Private room,8382,1,7,2023-03-20,0.05,2,0,1,,5.0,1,1,1,False,Home 
578028,2821710,Lucia,,Nuñez,-34.54933,-58.46402,Entire home/apt,12187,3,30,2023-06-06,0.23,2,202,1,,4.79,2,4,2,False,Rental unit 
585391,1388769,Juan Y Josefina,,Balvanera,-34.617,-58.40194,Private room,3821,5,25,2019-03-27,0.19,6,201,0,,4.72,9,6,3,False,Home 
589147,2905876,Marcos,,Chacarita,-34.58788,-58.44284,Private room,5095,3,119,2022-08-17,0.91,44,364,1,,4.80,1,1,2,False,Home 
590596,2914527,BA Cramer Apartments,,Colegiales,-34.56993,-58.4555,Entire home/apt,28024,30,4,2017-03-13,0.04,2,138,0,,4.67,5,5,2,False,Home 
590806,1933761,Yamila,,Monserrat,-34.61732,-58.39051,Entire home/apt,7643,1,41,2022-11-05,0.31,1,365,2,,4.44,1,1,1,False,Condo 
593333,2929880,Mariana,,Palermo,-34.58947,-58.4206,Entire home/apt,12775,30,21,2022-12-01,0.16,1,363,1,,4.70,1,2,1,False,Rental unit 
597968,2956484,Liliana,,San Nicolas,-34.59997,-58.3807,Entire home/apt,10220,3,6,2023-04-09,0.05,1,0,2,,4.40,1,2,1,False,Rental unit 
602420,2980728,Agustina,,Nuñez,-34.54243,-58.46281,Entire home/apt,30935,5,17,2023-04-26,0.14,1,321,5,,4.75,2,2,2.5,False,Condo 
604549,2993145,Graciela,,Palermo,-34.58737,-58.4287,Entire home/apt,12228,7,29,2023-06-18,0.22,2,217,10,,4.89,2,2,1,False,Home 
605010,1876552,Carlos,,Villa Crespo,-34.59138,-58.44331,Entire home/apt,17578,3,291,2023-06-22,2.2,1,205,36,,4.94,2,4,2,False,Rental unit 
605496,641573,Paula,,Palermo,-34.57833,-58.40894,Entire home/apt,5859,2,68,2023-05-01,0.6,8,342,30,,4.59,1,1,1,False,Rental unit 
619485,3069869,Hamish,,Recoleta,-34.59158706665039,-58.4005241394043,Entire home/apt,25040,5,29,2023-04-30,0.3,1,132,2,,4.66,2,3,2.5,False,Rental unit 
621503,2950411,Lilian,,Palermo,-34.58533,-58.42498,Entire home/apt,23361,2,2,2016-01-01,0.02,1,363,0,,,1,1,1,False,Rental unit 
623706,4618210,Kiki,,Palermo,-34.57626,-58.4199,Entire home/apt,14012,30,181,2023-03-14,1.37,2,364,1,,4.17,1,1,1,False,Rental unit 
623978,3095230,Manuel,,Saavedra,-34.54951,-58.48313,Entire home/apt,16379,6,29,2023-04-28,0.26,2,362,5,,4.76,1,1,1,False,Loft 
627230,3113621,Sofia,,Recoleta,-34.59239,-58.39325,Entire home/apt,8723,3,95,2023-05-26,0.91,4,130,13,,4.69,1,2,1,False,Rental unit 
633066,2940752,Paul,,Palermo,-34.57483,-58.44027,Entire home/apt,6462,3,62,2023-05-19,0.55,2,90,8,,4.60,1,2,1,False,Rental unit 
639888,3194781,Corinne,,Recoleta,-34.59093,-58.39578,Entire home/apt,13506,3,16,2023-04-09,0.14,1,365,4,,4.50,1,2,1,False,Rental unit 
640706,3199348,Mariana,,Retiro,-34.59518,-58.38239,Entire home/apt,10220,7,4,2023-06-23,1.46,1,272,4,,4.75,1,1,1,False,Condo 
644493,3224983,Sol,,Recoleta,-34.58768,-58.40221,Entire home/apt,21718,3,41,2019-01-11,0.31,1,0,0,,4.85,2,3,1,False,Rental unit 
644840,489975,Claudia Alejandra,,Chacarita,-34.58375,-58.44533,Entire home/apt,16608,5,20,2023-04-27,0.27,1,287,6,,4.45,1,3,1,False,Rental unit 
649664,3208880,Victoria,,Palermo,-34.58231,-58.43491,Entire home/apt,5987,7,44,2023-06-16,0.34,1,327,5,,4.37,1,1,1,False,Condo 
654153,3290556,Hector,,Monserrat,-34.61528,-58.37811,Entire home/apt,38326,6,0,,,1,0,0,,,1,1,1,False,Rental unit 
654749,1798921,Martina,,Recoleta,-34.59584,-58.39409,Entire home/apt,8943,5,10,2023-05-31,0.13,1,340,5,,4.50,1,2,1,False,Rental unit 
657004,3072694,Silvia Y Luis,,San Telmo,-34.61901,-58.37097,Shared room,4200,2,41,2019-11-22,0.31,9,1,0,,4.48,1,6,4,False,Hostel 
662137,3342913,Gabriela,,Palermo,-34.59498,-58.42418,Entire home/apt,9681,7,8,2016-12-26,0.06,1,358,0,,4.75,1,1,1,False,Rental unit 
664172,3334331,Aida,,Palermo,-34.58532,-58.42653,Entire home/apt,30405,5,3,2019-03-11,0.03,10,365,0,,4.67,1,2,1,False,Rental unit 
668244,3380366,Daniel,,Almagro,-34.5982,-58.41645,Entire home/apt,101175,2,60,2023-06-18,0.48,7,159,7,,4.93,6,9,6,False,Home 
671183,3334331,Aida,,Palermo,-34.59011,-58.43448,Entire home/apt,55189,5,5,2023-01-03,0.04,10,353,2,,4.80,2,2,1.5,False,Rental unit 
674899,626906,Jeffrey,,Palermo,-34.57315,-58.43058,Entire home/apt,37959,2,49,2023-06-12,0.42,1,365,8,,4.78,2,2,1.5,False,Rental unit 
678613,1136162,Iván,,Palermo,-34.58569,-58.44262,Entire home/apt,7643,4,59,2023-01-25,0.45,1,365,4,,4.44,1,2,1,False,Rental unit 
680386,3464544,Jonathan_kremer,,Almagro,-34.60097,-58.43036,Entire home/apt,9681,3,51,2023-05-28,0.41,10,311,12,,4.88,1,4,1,False,Rental unit 
681263,3469227,Federico,,Monserrat,-34.61171,-58.37793,Entire home/apt,16559,1,10,2022-11-14,0.09,132,365,5,,4.56,1,2,1,False,Rental unit 
683097,1653462,Andrea Alicia,,Palermo,-34.57483,-58.43784,Entire home/apt,8943,2,38,2023-02-20,0.31,5,155,4,,4.65,1,4,1,False,Rental unit 
683193,319901,Ralf Dietmar,,Palermo,-34.58105,-58.42362,Entire home/apt,24638,3,282,2023-06-03,2.18,24,264,31,,4.95,1,1,1.5,False,Condo 
683194,319901,Ralf Dietmar,,Palermo,-34.58161,-58.42533,Entire home/apt,13687,3,152,2023-06-11,1.18,24,330,24,,4.97,1,1,1,False,Condo 
684500,1538637,Ilana,,Palermo,-34.5860481262207,-58.42410659790039,Entire home/apt,21659,2,22,2016-10-11,0.17,8,282,0,,4.63,1,1,1,False,Rental unit 
686484,3469227,Federico,,Recoleta,-34.59125,-58.40209,Entire home/apt,23507,3,23,2022-07-07,0.19,132,179,1,,4.45,1,2,1,True,Rental unit 
686486,3469227,Federico,,Recoleta,-34.59028,-58.40318,Entire home/apt,23507,3,29,2022-08-09,0.3,132,179,1,,4.55,1,2,1,True,Rental unit 
687781,3072694,Silvia Y Luis,,San Telmo,-34.61744,-58.36951,Private room,2450,3,4,2018-03-30,0.03,9,0,0,,4.67,1,1,6,False,Place to stay 
687893,3072694,Silvia Y Luis,,San Telmo,-34.61751,-58.37039,Private room,2700,3,2,2015-12-30,0.02,9,0,0,,,1,1,1,False,Place to stay 
692732,1864747,Irina,,Almagro,-34.61094,-58.42192,Entire home/apt,6879,2,11,2023-03-03,0.09,23,184,1,,5.0,1,2,1,True,Loft 
693449,3547344,Mariano,,Palermo,-34.58262,-58.40397,Entire home/apt,6773,2,24,2023-06-25,0.18,1,210,12,,4.95,1,2,1,False,Rental unit 
694221,1864747,Irina,,Almagro,-34.61094,-58.42192,Private room,2802,2,15,2020-02-28,0.11,23,0,0,,4.79,2,2,1,False,Home 
696409,794906,Jesse,,Villa Crespo,-34.59148,-58.43764,Entire home/apt,11464,4,60,2023-02-05,0.51,3,159,8,,4.90,1,2,1,False,Townhouse 
